sample_id,x_H2,x_CH4,x_CO2,x_N2
W00059,1.7609659433364868,96.645263671875,1.0272469520568848,0.5665270090103149
W00060,1.7609659433364868,96.645263671875,1.0272469520568848,0.5665270090103149
W00061,1.7609659433364868,82.83061981201172,1.0272469520568848,14.381168365478516
W00062,1.7609659433364868,82.83061981201172,1.0272469520568848,14.381168365478516
W00063,1.7609659433364868,82.83061981201172,1.0272469520568848,14.381168365478516
W00064,1.7609659433364868,82.83061981201172,1.0272469520568848,14.381168365478516
W00065,9.003349304199219,74.53604125976562,2.737391948699951,13.723217964172363
W00066,9.003349304199219,74.53604125976562,2.737391948699951,13.723217964172363
W00067,9.003349304199219,74.53604125976562,2.737391948699951,13.723217964172363
W00068,9.003349304199219,74.53604125976562,2.737391948699951,13.723217964172363
W00069,8.80515193939209,71.52214050292969,6.936903953552246,12.735804557800293
W00070,8.80515193939209,71.52214050292969,6.936903953552246,12.735804557800293
W00071,8.80515193939209,71.52214050292969,6.936903953552246,12.735804557800293
W00072,8.80515193939209,71.52214050292969,6.936903953552246,12.735804557800293
W00073,20.041139602661133,62.62538528442383,8.783973693847656,8.549498558044434
W00074,20.041139602661133,62.62538528442383,8.783973693847656,8.549498558044434
W00075,20.041139602661133,62.62538528442383,8.783973693847656,8.549498558044434
W00076,20.041139602661133,62.62538528442383,8.783973693847656,8.549498558044434
W00077,19.207834243774414,66.12289428710938,9.592753410339355,5.076515197753906
W00078,19.207834243774414,66.12289428710938,9.592753410339355,5.076515197753906
W00079,19.207834243774414,66.12289428710938,9.592753410339355,5.076515197753906
W00080,19.207834243774414,66.12289428710938,9.592753410339355,5.076515197753906
W00081,2.4949989318847656,76.61290740966797,1.138056993484497,19.7540340423584
W00082,2.4949989318847656,76.61290740966797,1.138056993484497,19.7540340423584
W00083,2.4949989318847656,76.61290740966797,1.138056993484497,19.7540340423584
W00084,2.4949989318847656,76.61290740966797,1.138056993484497,19.7540340423584
W00085,2.4949989318847656,86.68367767333984,0.5316089987754822,10.289715766906738
W00086,2.4949989318847656,86.68367767333984,0.5316089987754822,10.289715766906738
W00087,2.4949989318847656,86.68367767333984,0.5316089987754822,10.289715766906738
W00088,2.4949989318847656,86.68367767333984,0.5316089987754822,10.289715766906738
W00089,1.4962819814682007,72.5177993774414,11.555379867553711,14.430536270141602
W00090,1.4962819814682007,72.5177993774414,11.555379867553711,14.430536270141602
W00091,1.4962819814682007,72.5177993774414,11.555379867553711,14.430536270141602
W00092,1.4962819814682007,72.5177993774414,11.555379867553711,14.430536270141602
W00093,2.4949989318847656,72.7552261352539,11.555379867553711,13.1943941116333
W00094,2.4949989318847656,72.7552261352539,11.555379867553711,13.1943941116333
W00095,2.4949989318847656,72.7552261352539,11.555379867553711,13.1943941116333
W00096,2.4949989318847656,72.7552261352539,11.555379867553711,13.1943941116333
W00097,12.649243354797363,70.82733154296875,12.471187591552734,4.05224084854126
W00098,12.649243354797363,70.82733154296875,12.471187591552734,4.05224084854126
W00099,12.649243354797363,70.82733154296875,12.471187591552734,4.05224084854126
W00100,12.649243354797363,70.82733154296875,12.471187591552734,4.05224084854126
W00101,4.538814067840576,72.20369720458984,6.0492987632751465,17.20818519592285
W00102,4.538814067840576,72.20369720458984,6.0492987632751465,17.20818519592285
W00103,4.538814067840576,72.20369720458984,6.0492987632751465,17.20818519592285
W00104,4.538814067840576,72.20369720458984,6.0492987632751465,17.20818519592285
W00105,6.14979887008667,69.4627914428711,9.568796157836914,14.81861400604248
W00106,6.14979887008667,69.4627914428711,9.568796157836914,14.81861400604248
W00107,6.14979887008667,69.4627914428711,9.568796157836914,14.81861400604248
W00108,6.14979887008667,69.4627914428711,9.568796157836914,14.81861400604248
W00109,3.139059066772461,81.22999572753906,9.999592781066895,5.631350994110107
W00110,3.139059066772461,81.22999572753906,9.999592781066895,5.631350994110107
W00111,3.139059066772461,81.22999572753906,9.999592781066895,5.631350994110107
W00112,3.139059066772461,81.22999572753906,9.999592781066895,5.631350994110107
W00113,8.249937057495117,80.1081771850586,9.381495475769043,2.260390043258667
W00114,8.249937057495117,80.1081771850586,9.381495475769043,2.260390043258667
W00115,8.249937057495117,80.1081771850586,9.381495475769043,2.260390043258667
W00116,8.249937057495117,80.1081771850586,9.381495475769043,2.260390043258667
W00117,21.434898376464844,56.90718078613281,9.381495475769043,12.276426315307617
W00118,21.434898376464844,56.90718078613281,9.381495475769043,12.276426315307617
W00119,21.434898376464844,56.90718078613281,9.381495475769043,12.276426315307617
W00120,21.434898376464844,56.90718078613281,9.381495475769043,12.276426315307617
W00121,1.1993169784545898,88.73138427734375,7.106453895568848,2.962841033935547
W00122,1.1993169784545898,88.73138427734375,7.106453895568848,2.962841033935547
W00123,1.1993169784545898,88.73138427734375,7.106453895568848,2.962841033935547
W00124,1.1993169784545898,88.73138427734375,7.106453895568848,2.962841033935547
W00125,16.68783950805664,61.48324203491211,9.381495475769043,12.44742202758789
W00126,16.68783950805664,61.48324203491211,9.381495475769043,12.44742202758789
W00127,16.68783950805664,61.48324203491211,9.381495475769043,12.44742202758789
W00128,16.68783950805664,61.48324203491211,9.381495475769043,12.44742202758789
W00129,14.349507331848145,71.66876220703125,3.787951946258545,10.193781852722168
W00130,14.349507331848145,71.66876220703125,3.787951946258545,10.193781852722168
W00131,14.349507331848145,71.66876220703125,3.787951946258545,10.193781852722168
W00132,14.349507331848145,71.66876220703125,3.787951946258545,10.193781852722168
W00133,11.702909469604492,73.51191711425781,6.823369026184082,7.961802959442139
W00134,11.702909469604492,73.51191711425781,6.823369026184082,7.961802959442139
W00135,11.702909469604492,73.51191711425781,6.823369026184082,7.961802959442139
W00136,11.702909469604492,73.51191711425781,6.823369026184082,7.961802959442139
W00137,14.349507331848145,69.79927825927734,6.823369026184082,9.027847290039062
W00138,14.349507331848145,69.79927825927734,6.823369026184082,9.027847290039062
W00139,14.349507331848145,69.79927825927734,6.823369026184082,9.027847290039062
W00140,14.349507331848145,69.79927825927734,6.823369026184082,9.027847290039062
W00141,14.349507331848145,77.90036010742188,6.823369026184082,0.9267659783363342
W00142,14.349507331848145,77.90036010742188,6.823369026184082,0.9267659783363342
W00143,14.349507331848145,77.90036010742188,6.823369026184082,0.9267659783363342
W00144,14.349507331848145,77.90036010742188,6.823369026184082,0.9267659783363342
W00145,7.6831488609313965,71.24969482421875,5.944055080413818,15.123103141784668
W00146,7.6831488609313965,71.24969482421875,5.944055080413818,15.123103141784668
W00147,7.6831488609313965,71.24969482421875,5.944055080413818,15.123103141784668
W00148,7.6831488609313965,71.24969482421875,5.944055080413818,15.123103141784668
W00149,23.374649047851562,55.88936233520508,1.6391350030899048,19.096853256225586
W00150,23.374649047851562,55.88936233520508,1.6391350030899048,19.096853256225586
W00151,23.374649047851562,55.88936233520508,1.6391350030899048,19.096853256225586
W00152,23.374649047851562,55.88936233520508,1.6391350030899048,19.096853256225586
W00153,22.724287033081055,70.71835327148438,4.76516580581665,1.7921899557113647
W00154,22.724287033081055,70.71835327148438,4.76516580581665,1.7921899557113647
W00155,22.724287033081055,70.71835327148438,4.76516580581665,1.7921899557113647
W00156,22.724287033081055,70.71835327148438,4.76516580581665,1.7921899557113647
W00157,7.494822978973389,68.6243667602539,11.232211112976074,12.648603439331055
W00158,7.494822978973389,68.6243667602539,11.232211112976074,12.648603439331055
W00159,7.494822978973389,68.6243667602539,11.232211112976074,12.648603439331055
W00160,7.494822978973389,68.6243667602539,11.232211112976074,12.648603439331055
W00161,25.04378890991211,53.92192840576172,1.4430259466171265,19.591257095336914
W00162,25.04378890991211,53.92192840576172,1.4430259466171265,19.591257095336914
W00163,25.04378890991211,53.92192840576172,1.4430259466171265,19.591257095336914
W00164,25.04378890991211,53.92192840576172,1.4430259466171265,19.591257095336914
W00165,10.022746086120605,85.7569580078125,1.4430259466171265,2.7772679328918457
W00166,10.022746086120605,85.7569580078125,1.4430259466171265,2.7772679328918457
W00167,10.022746086120605,85.7569580078125,1.4430259466171265,2.7772679328918457
W00168,10.022746086120605,85.7569580078125,1.4430259466171265,2.7772679328918457
W00169,9.782382011413574,71.44757843017578,1.4430259466171265,17.327014923095703
W00170,9.782382011413574,71.44757843017578,1.4430259466171265,17.327014923095703
W00171,9.782382011413574,71.44757843017578,1.4430259466171265,17.327014923095703
W00172,9.782382011413574,71.44757843017578,1.4430259466171265,17.327014923095703
W00173,17.640565872192383,66.66646575927734,1.4430259466171265,14.249946594238281
W00174,17.640565872192383,66.66646575927734,1.4430259466171265,14.249946594238281
W00175,17.640565872192383,66.66646575927734,1.4430259466171265,14.249946594238281
W00176,17.640565872192383,66.66646575927734,1.4430259466171265,14.249946594238281
W00177,21.478885650634766,62.998104095458984,3.433065891265869,12.089943885803223
W00178,21.478885650634766,62.998104095458984,3.433065891265869,12.089943885803223
W00179,21.478885650634766,62.998104095458984,3.433065891265869,12.089943885803223
W00180,21.478885650634766,62.998104095458984,3.433065891265869,12.089943885803223
W00181,16.2969913482666,71.36865997314453,1.5299530029296875,10.80439281463623
W00182,16.2969913482666,71.36865997314453,1.5299530029296875,10.80439281463623
W00183,16.2969913482666,71.36865997314453,1.5299530029296875,10.80439281463623
W00184,16.2969913482666,71.36865997314453,1.5299530029296875,10.80439281463623
W00185,18.548429489135742,54.86824035644531,6.913669109344482,19.669658660888672
W00186,18.548429489135742,54.86824035644531,6.913669109344482,19.669658660888672
W00187,18.548429489135742,54.86824035644531,6.913669109344482,19.669658660888672
W00188,18.548429489135742,54.86824035644531,6.913669109344482,19.669658660888672
W00189,4.259164810180664,80.12989807128906,12.571733474731445,3.039202928543091
W00190,4.259164810180664,80.12989807128906,12.571733474731445,3.039202928543091
W00191,4.259164810180664,80.12989807128906,12.571733474731445,3.039202928543091
W00192,4.259164810180664,80.12989807128906,12.571733474731445,3.039202928543091
W00193,4.3382248878479,78.15215301513672,8.201988220214844,9.307634353637695
W00194,4.3382248878479,78.15215301513672,8.201988220214844,9.307634353637695
W00195,4.3382248878479,78.15215301513672,8.201988220214844,9.307634353637695
W00196,4.3382248878479,78.15215301513672,8.201988220214844,9.307634353637695
W00197,1.66812002658844,84.89338684082031,0.8591679930686951,12.579325675964355
W00198,1.66812002658844,84.89338684082031,0.8591679930686951,12.579325675964355
W00199,1.66812002658844,84.89338684082031,0.8591679930686951,12.579325675964355
W00200,1.66812002658844,84.89338684082031,0.8591679930686951,12.579325675964355
W00201,4.3382248878479,80.85075378417969,12.376365661621094,2.4346580505371094
W00202,4.3382248878479,80.85075378417969,12.376365661621094,2.4346580505371094
W00203,4.3382248878479,80.85075378417969,12.376365661621094,2.4346580505371094
W00204,4.3382248878479,80.85075378417969,12.376365661621094,2.4346580505371094
W00205,4.3382248878479,91.07569885253906,3.6471738815307617,0.9388989806175232
W00206,4.3382248878479,91.07569885253906,3.6471738815307617,0.9388989806175232
W00207,4.3382248878479,91.07569885253906,3.6471738815307617,0.9388989806175232
W00208,4.3382248878479,91.07569885253906,3.6471738815307617,0.9388989806175232
W00209,9.576342582702637,78.56874084472656,7.693453788757324,4.161465167999268
W00210,9.576342582702637,78.56874084472656,7.693453788757324,4.161465167999268
W00211,9.576342582702637,78.56874084472656,7.693453788757324,4.161465167999268
W00212,9.576342582702637,78.56874084472656,7.693453788757324,4.161465167999268
W00213,24.325727462768555,61.516178131103516,6.099985122680664,8.058109283447266
W00214,24.325727462768555,61.516178131103516,6.099985122680664,8.058109283447266
W00215,24.325727462768555,61.516178131103516,6.099985122680664,8.058109283447266
W00216,24.325727462768555,61.516178131103516,6.099985122680664,8.058109283447266
W00217,6.59591007232666,84.74286651611328,1.7201470136642456,6.941079139709473
W00218,6.59591007232666,84.74286651611328,1.7201470136642456,6.941079139709473
W00219,6.59591007232666,84.74286651611328,1.7201470136642456,6.941079139709473
W00220,6.59591007232666,84.74286651611328,1.7201470136642456,6.941079139709473
W00221,3.937238931655884,69.06917572021484,7.693453788757324,19.300132751464844
W00222,3.937238931655884,69.06917572021484,7.693453788757324,19.300132751464844
W00223,3.937238931655884,69.06917572021484,7.693453788757324,19.300132751464844
W00224,3.937238931655884,69.06917572021484,7.693453788757324,19.300132751464844
W00225,5.686561107635498,73.2075424194336,8.204057693481445,12.901839256286621
W00226,5.686561107635498,73.2075424194336,8.204057693481445,12.901839256286621
W00227,5.686561107635498,73.2075424194336,8.204057693481445,12.901839256286621
W00228,5.686561107635498,73.2075424194336,8.204057693481445,12.901839256286621
W00229,5.686561107635498,74.95015716552734,8.97067642211914,10.392607688903809
W00230,5.686561107635498,74.95015716552734,8.97067642211914,10.392607688903809
W00231,5.686561107635498,74.95015716552734,8.97067642211914,10.392607688903809
W00232,5.686561107635498,74.95015716552734,8.97067642211914,10.392607688903809
W00233,5.686561107635498,67.88423156738281,6.46682596206665,19.962385177612305
W00234,5.686561107635498,67.88423156738281,6.46682596206665,19.962385177612305
W00235,5.686561107635498,67.88423156738281,6.46682596206665,19.962385177612305
W00236,5.686561107635498,67.88423156738281,6.46682596206665,19.962385177612305
W00237,1.8843879699707031,79.00640869140625,1.748252034187317,17.3609561920166
W00238,1.8843879699707031,79.00640869140625,1.748252034187317,17.3609561920166
W00239,1.8843879699707031,79.00640869140625,1.748252034187317,17.3609561920166
W00240,1.8843879699707031,79.00640869140625,1.748252034187317,17.3609561920166
W00241,3.7910399436950684,74.76764678955078,5.126107215881348,16.315202713012695
W00242,3.7910399436950684,74.76764678955078,5.126107215881348,16.315202713012695
W00243,3.7910399436950684,74.76764678955078,5.126107215881348,16.315202713012695
W00244,3.7910399436950684,74.76764678955078,5.126107215881348,16.315202713012695
W00245,3.7910399436950684,66.9814682006836,9.885018348693848,19.342477798461914
W00246,3.7910399436950684,66.9814682006836,9.885018348693848,19.342477798461914
W00247,3.7910399436950684,66.9814682006836,9.885018348693848,19.342477798461914
W00248,3.7910399436950684,66.9814682006836,9.885018348693848,19.342477798461914
W00249,3.7910399436950684,71.82626342773438,13.944292068481445,10.438406944274902
W00250,3.7910399436950684,71.82626342773438,13.944292068481445,10.438406944274902
W00251,3.7910399436950684,71.82626342773438,13.944292068481445,10.438406944274902
W00252,3.7910399436950684,71.82626342773438,13.944292068481445,10.438406944274902
W00253,3.7910399436950684,75.55854797363281,5.705266952514648,14.945146560668945
W00254,3.7910399436950684,75.55854797363281,5.705266952514648,14.945146560668945
W00255,3.7910399436950684,75.55854797363281,5.705266952514648,14.945146560668945
W00256,3.7910399436950684,75.55854797363281,5.705266952514648,14.945146560668945
W00257,13.970523834228516,69.13528442382812,2.7410318851470947,14.153159141540527
W00258,13.970523834228516,69.13528442382812,2.7410318851470947,14.153159141540527
W00259,13.970523834228516,69.13528442382812,2.7410318851470947,14.153159141540527
W00260,13.970523834228516,69.13528442382812,2.7410318851470947,14.153159141540527
W00261,14.750850677490234,79.81419372558594,2.7410318851470947,2.6939198970794678
W00262,14.750850677490234,79.81419372558594,2.7410318851470947,2.6939198970794678
W00263,14.750850677490234,79.81419372558594,2.7410318851470947,2.6939198970794678
W00264,14.750850677490234,79.81419372558594,2.7410318851470947,2.6939198970794678
W00265,21.50318717956543,74.89058685302734,2.7410318851470947,0.8651959896087646
W00266,21.50318717956543,74.89058685302734,2.7410318851470947,0.8651959896087646
W00267,21.50318717956543,74.89058685302734,2.7410318851470947,0.8651959896087646
W00268,21.50318717956543,74.89058685302734,2.7410318851470947,0.8651959896087646
W00269,17.96861457824707,73.85116577148438,2.7410318851470947,5.4391889572143555
W00270,17.96861457824707,73.85116577148438,2.7410318851470947,5.4391889572143555
W00271,17.96861457824707,73.85116577148438,2.7410318851470947,5.4391889572143555
W00272,17.96861457824707,73.85116577148438,2.7410318851470947,5.4391889572143555
W00273,1.9819129705429077,80.20509338378906,7.109001159667969,10.703994750976562
W00274,1.9819129705429077,80.20509338378906,7.109001159667969,10.703994750976562
W00275,1.9819129705429077,80.20509338378906,7.109001159667969,10.703994750976562
W00276,1.9819129705429077,80.20509338378906,7.109001159667969,10.703994750976562
W00277,1.9819129705429077,85.46885681152344,2.195128917694092,10.354104995727539
W00278,1.9819129705429077,85.46885681152344,2.195128917694092,10.354104995727539
W00279,1.9819129705429077,85.46885681152344,2.195128917694092,10.354104995727539
W00280,1.9819129705429077,85.46885681152344,2.195128917694092,10.354104995727539
W00281,1.9819129705429077,82.20800018310547,6.950138092041016,8.859949111938477
W00282,1.9819129705429077,82.20800018310547,6.950138092041016,8.859949111938477
W00283,1.9819129705429077,82.20800018310547,6.950138092041016,8.859949111938477
W00284,1.9819129705429077,82.20800018310547,6.950138092041016,8.859949111938477
W00285,1.9819129705429077,75.66133880615234,3.473634958267212,18.883115768432617
W00286,1.9819129705429077,75.66133880615234,3.473634958267212,18.883115768432617
W00287,1.9819129705429077,75.66133880615234,3.473634958267212,18.883115768432617
W00288,1.9819129705429077,75.66133880615234,3.473634958267212,18.883115768432617
W00289,12.121306419372559,83.86087036132812,3.5782039165496826,0.43962299823760986
W00290,12.121306419372559,83.86087036132812,3.5782039165496826,0.43962299823760986
W00291,12.121306419372559,83.86087036132812,3.5782039165496826,0.43962299823760986
W00292,12.121306419372559,83.86087036132812,3.5782039165496826,0.43962299823760986
W00293,14.671093940734863,68.1391372680664,9.579294204711914,7.610475063323975
W00294,14.671093940734863,68.1391372680664,9.579294204711914,7.610475063323975
W00295,14.671093940734863,68.1391372680664,9.579294204711914,7.610475063323975
W00296,14.671093940734863,68.1391372680664,9.579294204711914,7.610475063323975
W00297,22.865697860717773,62.927921295166016,9.10280990600586,5.103571891784668
W00298,22.865697860717773,62.927921295166016,9.10280990600586,5.103571891784668
W00299,22.865697860717773,62.927921295166016,9.10280990600586,5.103571891784668
W00300,22.865697860717773,62.927921295166016,9.10280990600586,5.103571891784668
W00301,22.528047561645508,66.1913833618164,9.579294204711914,1.701274037361145
W00302,22.528047561645508,66.1913833618164,9.579294204711914,1.701274037361145
W00303,22.528047561645508,66.1913833618164,9.579294204711914,1.701274037361145
W00304,22.528047561645508,66.1913833618164,9.579294204711914,1.701274037361145
W00305,23.510299682617188,68.2657699584961,5.631879806518555,2.5920519828796387
W00306,23.510299682617188,68.2657699584961,5.631879806518555,2.5920519828796387
W00307,23.510299682617188,68.2657699584961,5.631879806518555,2.5920519828796387
W00308,23.510299682617188,68.2657699584961,5.631879806518555,2.5920519828796387
W00309,5.874445915222168,82.51799011230469,1.6002520322799683,10.007308959960938
W00310,5.874445915222168,82.51799011230469,1.6002520322799683,10.007308959960938
W00311,5.874445915222168,82.51799011230469,1.6002520322799683,10.007308959960938
W00312,5.874445915222168,82.51799011230469,1.6002520322799683,10.007308959960938
W00313,23.510299682617188,56.84304428100586,3.038774013519287,16.607881546020508
W00314,23.510299682617188,56.84304428100586,3.038774013519287,16.607881546020508
W00315,23.510299682617188,56.84304428100586,3.038774013519287,16.607881546020508
W00316,23.510299682617188,56.84304428100586,3.038774013519287,16.607881546020508
W00317,23.510299682617188,49.392494201660156,7.469330787658691,19.62787628173828
W00318,23.510299682617188,49.392494201660156,7.469330787658691,19.62787628173828
W00319,23.510299682617188,49.392494201660156,7.469330787658691,19.62787628173828
W00320,23.510299682617188,49.392494201660156,7.469330787658691,19.62787628173828
W00321,15.671623229980469,80.34708404541016,3.7994580268859863,0.18183499574661255
W00322,15.671623229980469,80.34708404541016,3.7994580268859863,0.18183499574661255
W00323,15.671623229980469,80.34708404541016,3.7994580268859863,0.18183499574661255
W00324,15.671623229980469,80.34708404541016,3.7994580268859863,0.18183499574661255
W00325,11.197990417480469,83.76146697998047,3.7994580268859863,1.2410869598388672
W00326,11.197990417480469,83.76146697998047,3.7994580268859863,1.2410869598388672
W00327,11.197990417480469,83.76146697998047,3.7994580268859863,1.2410869598388672
W00328,11.197990417480469,83.76146697998047,3.7994580268859863,1.2410869598388672
W00329,18.912246704101562,57.54838562011719,3.7994580268859863,19.739910125732422
W00330,18.912246704101562,57.54838562011719,3.7994580268859863,19.739910125732422
W00331,18.912246704101562,57.54838562011719,3.7994580268859863,19.739910125732422
W00332,18.912246704101562,57.54838562011719,3.7994580268859863,19.739910125732422
W00333,15.66631031036377,65.05792999267578,1.6341650485992432,17.6415958404541
W00334,15.66631031036377,65.05792999267578,1.6341650485992432,17.6415958404541
W00335,15.66631031036377,65.05792999267578,1.6341650485992432,17.6415958404541
W00336,15.66631031036377,65.05792999267578,1.6341650485992432,17.6415958404541
W00337,1.4354900121688843,94.20561981201172,0.4679979979991913,3.8908960819244385
W00338,1.4354900121688843,94.20561981201172,0.4679979979991913,3.8908960819244385
W00339,1.4354900121688843,94.20561981201172,0.4679979979991913,3.8908960819244385
W00340,1.4354900121688843,94.20561981201172,0.4679979979991913,3.8908960819244385
W00341,1.4354900121688843,86.87442779541016,0.9136170148849487,10.776469230651855
W00342,1.4354900121688843,86.87442779541016,0.9136170148849487,10.776469230651855
W00343,1.4354900121688843,86.87442779541016,0.9136170148849487,10.776469230651855
W00344,1.4354900121688843,86.87442779541016,0.9136170148849487,10.776469230651855
W00345,1.4354900121688843,91.0165023803711,0.9136170148849487,6.634387016296387
W00346,1.4354900121688843,91.0165023803711,0.9136170148849487,6.634387016296387
W00347,1.4354900121688843,91.0165023803711,0.9136170148849487,6.634387016296387
W00348,1.4354900121688843,91.0165023803711,0.9136170148849487,6.634387016296387
W00349,1.4354900121688843,90.13893127441406,0.9136170148849487,7.511961936950684
W00350,1.4354900121688843,90.13893127441406,0.9136170148849487,7.511961936950684
W00351,1.4354900121688843,90.13893127441406,0.9136170148849487,7.511961936950684
W00352,1.4354900121688843,90.13893127441406,0.9136170148849487,7.511961936950684
W00353,8.683891296386719,80.35340881347656,2.575093984603882,8.38761043548584
W00354,8.683891296386719,80.35340881347656,2.575093984603882,8.38761043548584
W00355,8.683891296386719,80.35340881347656,2.575093984603882,8.38761043548584
W00356,8.683891296386719,80.35340881347656,2.575093984603882,8.38761043548584
W00357,11.737131118774414,72.16561889648438,3.2585060596466064,12.838744163513184
W00358,11.737131118774414,72.16561889648438,3.2585060596466064,12.838744163513184
W00359,11.737131118774414,72.16561889648438,3.2585060596466064,12.838744163513184
W00360,11.737131118774414,72.16561889648438,3.2585060596466064,12.838744163513184
W00361,8.623028755187988,89.27130889892578,1.6493589878082275,0.4563019871711731
W00362,8.623028755187988,89.27130889892578,1.6493589878082275,0.4563019871711731
W00363,8.623028755187988,89.27130889892578,1.6493589878082275,0.4563019871711731
W00364,8.623028755187988,89.27130889892578,1.6493589878082275,0.4563019871711731
W00365,22.161645889282227,66.89140319824219,3.2585060596466064,7.688443183898926
W00366,22.161645889282227,66.89140319824219,3.2585060596466064,7.688443183898926
W00367,22.161645889282227,66.89140319824219,3.2585060596466064,7.688443183898926
W00368,22.161645889282227,66.89140319824219,3.2585060596466064,7.688443183898926
W00369,29.54939842224121,44.348304748535156,7.976553916931152,18.125741958618164
W00370,29.54939842224121,44.348304748535156,7.976553916931152,18.125741958618164
W00371,29.54939842224121,44.348304748535156,7.976553916931152,18.125741958618164
W00372,29.54939842224121,44.348304748535156,7.976553916931152,18.125741958618164
W00373,20.545007705688477,69.10321807861328,3.43865704536438,6.9131178855896
W00374,20.545007705688477,69.10321807861328,3.43865704536438,6.9131178855896
W00375,20.545007705688477,69.10321807861328,3.43865704536438,6.9131178855896
W00376,20.545007705688477,69.10321807861328,3.43865704536438,6.9131178855896
W00377,10.347003936767578,68.17298889160156,7.976553916931152,13.503451347351074
W00378,10.347003936767578,68.17298889160156,7.976553916931152,13.503451347351074
