sample_id,component,acoustic_weight,optical_weight,thermal_weight
W00260,N2,0.007874135215306798,0.0218975900162858,0.9702282747684073
W00261,H2,4.179076585555494e-05,0.01202099900767985,0.9879372102264646
W00261,CH4,0.003885002361930752,0.12241062517310479,0.8737043724649645
W00261,CO2,0.02039338214474073,0.18179177023465262,0.7978148476206066
W00261,N2,0.04992277127621928,0.27128351868196215,0.6787937100418184
W00262,H2,0.019076708586888248,0.17919304533136227,0.8017302460817495
W00262,CH4,0.025890789357054633,0.051759926000111145,0.9223492846428342
W00262,CO2,0.0010131573058496143,0.0026971176572664407,0.996289725036884
W00262,N2,0.003804238102868346,0.0004399782091392782,0.9957557836879923
W00263,H2,0.01275789390333092,0.10897571200589488,0.8782663940907742
W00263,CH4,0.013536151666573158,0.02676886581183959,0.9596949825215874
W00263,CO2,0.0016132019948062067,0.0044181224707817565,0.993968675534412
W00263,N2,0.00036004954607834783,4.28580434604094e-05,0.9995970924104611
W00264,H2,0.02083293633189493,0.13035243193293325,0.8488146317351718
W00264,CH4,0.022320378148212364,0.050473207128210865,0.9272064147235769
W00264,CO2,0.021546296318965756,0.021194978650273564,0.9572587250307607
W00264,N2,0.0012951838902865813,0.0002970155930505804,0.9984078005166628
W00265,H2,0.00028280899977210376,0.01976742330420142,0.9799497676960264
W00265,CH4,0.020295269718006034,0.19701967354069144,0.7826850567413025
W00265,CO2,0.000191748909222042,0.003019903117801754,0.9967883479729762
W00265,N2,0.05959500407759654,0.34111866833088933,0.599286327591514
W00266,H2,0.020939320243986474,0.07684089073426727,0.9022197890217463
W00266,CH4,0.02295365758224767,0.033414614817709236,0.9436317276000431
W00266,CO2,0.006523421557117814,0.02683919414129696,0.9666373843015853
W00266,N2,0.06928436854375042,0.005672313535977323,0.9250433179202723
W00267,H2,0.03578676989559527,0.11757080852107579,0.8466424215833289
W00267,CH4,0.037412519588830295,0.05576901842970741,0.9068184619814622
W00267,CO2,0.009195003759033982,0.038140737806710304,0.9526642584342557
W00267,N2,0.2266196148058241,0.008320154690409946,0.765060230503766
W00268,H2,0.02486727195278419,0.09399670001361284,0.881136028033603
W00268,CH4,0.030681622078493006,0.0640095556254831,0.9053088222960239
W00268,CO2,0.0020205855483016893,0.004732244993726544,0.9932471694579718
W00268,N2,0.04424373498052312,0.010117569228410466,0.9456386957910664
W00269,H2,0.006750213697283657,0.309580544364155,0.6836692419385613
W00269,CH4,0.007507106271134123,0.0826332768782352,0.9098596168506307
W00269,CO2,0.07540062197937215,0.6801354722130629,0.244463905807565
W00269,N2,0.08691572769665075,0.4176187900482844,0.49546548225506476
W00270,H2,0.05256310053514622,0.08659229979988152,0.8608445996649723
W00270,CH4,0.09325344541380183,0.05703520113353747,0.8497113534526608
W00270,CO2,0.05603936911687366,0.0892074884375971,0.8547531424455292
W00270,N2,0.022474915756691808,0.0018980097432331933,0.9756270745000749
W00271,H2,0.05527808027202323,0.1798365889857779,0.7648853307421988
W00271,CH4,0.08835428994460069,0.12522486226249865,0.7864208477929006
W00271,CO2,0.0405692380800533,0.15124358308592117,0.8081871788340256
W00271,N2,0.020817612897422642,0.004455474440744977,0.9747269126618323
W00272,H2,0.06905014948893408,0.11838647854128316,0.8125633719697827
W00272,CH4,0.10626169744208376,0.09225100512878422,0.801487297429132
W00272,CO2,0.05312088501156594,0.1119054745296514,0.8349736404587826
W00272,N2,0.030177228849084817,0.005993595241885719,0.9638291759090295
W00289,H2,9.268286850101578e-05,0.031325146489160294,0.9685821706423388
W00289,CH4,0.0012200403767990689,0.1357257257845701,0.8630542338386309
W00289,CO2,0.012374841270232041,0.5245272171703567,0.4630979415594113
W00289,N2,0.11496852462393102,0.3170854166232229,0.5679460587528461
W00290,H2,0.002432252599198104,0.16901483845817136,0.8285529089426306
W00290,CH4,0.009786829786198964,0.04248010159136531,0.9477330686224358
W00290,CO2,0.006240068429986162,0.15639329805724433,0.8373666335127694
W00290,N2,0.007601876818658441,0.002441585123604241,0.9899565380577374
W00291,H2,0.0025419756246482144,0.18506151370691637,0.8123965106684354
W00291,CH4,0.013899400471789362,0.03923997919135507,0.9468606203368556
W00291,CO2,0.014349369208854873,0.07424640264850871,0.9114042281426364
W00291,N2,0.010649072090924892,0.002276201557511324,0.9870747263515638
W00292,H2,0.0030347372554912263,0.1283174571998779,0.8686478055446308
W00292,CH4,0.013466135247047316,0.06245837669652884,0.9240754880564238
W00292,CO2,0.00541441498660978,0.13069125117157265,0.8638943338418176
W00292,N2,0.01459448370493821,0.007441844329122179,0.9779636719659396
W00293,H2,0.0011259312037508009,0.09161169746598621,0.907262371330263
W00293,CH4,0.002803385877467277,0.1233834217286783,0.8738131923938545
W00293,CO2,0.04981791613843785,0.5782420716225546,0.37194001223900747
W00293,N2,0.08506733001815417,0.3818831285177555,0.5330495414640903
W00294,H2,0.019537008135215524,0.13563746862758458,0.8448255232372
W00294,CH4,0.026873560792181485,0.0782734212101605,0.894853017997658
W00294,CO2,0.039644733848593926,0.10572881633265005,0.854626449818756
W00294,N2,0.0253139690618607,0.0077846648977288576,0.9669013660404104
W00295,H2,0.014168683927054058,0.09918231180150386,0.8866490042714421
W00295,CH4,0.018278616917125446,0.05704791469118925,0.9246734683916853
W00295,CO2,0.03291715582893058,0.07670395968951488,0.8903788844815546
W00295,N2,0.014285376599268988,0.005133549369381742,0.9805810740313493
W00296,H2,0.006871755970013606,0.06665710183256013,0.9264711421974262
W00296,CH4,0.010040926635836203,0.051038393558754176,0.9389206798054096
W00296,CO2,0.02474002312821938,0.03902058729455315,0.9362393895772274
W00296,N2,0.014488230235316958,0.00930300262355467,0.9762087671411283
W00297,H2,0.006817455218267687,0.424974766290519,0.5682077784912133
W00297,CH4,0.005417919011406114,0.19426619148693938,0.8003158895016546
W00297,CO2,0.058865563491201985,0.7800629891371634,0.16107144737163462
W00297,N2,0.04530494124245769,0.6043031869822321,0.35039187177531017
W00298,H2,0.024482776684793046,0.07717031483065372,0.8983469084845533
W00298,CH4,0.01758626020474801,0.042901614771257576,0.9395121250239944
W00298,CO2,0.06782689823558835,0.04280447202020451,0.8893686297442072
W00298,N2,0.08059092372572366,0.019443301855908333,0.899965774418368
W00299,H2,0.018945871251947185,0.09334921266575215,0.8877049160823007
W00299,CH4,0.013278612206212249,0.05638556133474776,0.9303358264590399
W00299,CO2,0.019662081412022768,0.01696062603545657,0.9633772925525207
W00299,N2,0.07843605126769265,0.02368741061417864,0.8978765381181287
W00300,H2,0.031003085692756657,0.11861370226684394,0.8503832120403995
W00300,CH4,0.038928979644162684,0.08405410703859753,0.8770169133172399
W00300,CO2,0.006924488066062688,0.012754448244969574,0.9803210636889677
W00300,N2,0.1528350301457183,0.03610452186033622,0.8110604479939455
W00301,H2,0.0010987783222363313,0.024468339991783848,0.9744328816859797
W00301,CH4,0.010964795095632652,0.17532877560106894,0.8137064293032983
W00301,CO2,0.05641672488744635,0.4635871934635682,0.4799960816489854
W00301,N2,0.09958819813901644,0.4199140293640637,0.4804977724969198
W00302,H2,0.05379193898624777,0.11230709368218751,0.8339009673315647
W00302,CH4,0.041902455376530624,0.06864176405826722,0.8894557805652021
W00302,CO2,0.051542015202005326,0.008398211455832949,0.9400597733421617
W00302,N2,0.04351848574621226,0.016171330477306244,0.9403101837764815
W00303,H2,0.0898793455608902,0.07004974103140471,0.840070913407705
W00303,CH4,0.07554397901628385,0.040319063399878535,0.8841369575838376
W00303,CO2,0.020546584884371773,0.007243977635974259,0.972209437479654
W00303,N2,0.04409507621405835,0.011523212338265646,0.9443817114476761
W00304,H2,0.07139183410604691,0.08035561855223083,0.8482525473417222
W00304,CH4,0.05003394569439177,0.06691701923218872,0.8830490350734196
W00304,CO2,0.0013652727756262753,0.0009437233586573027,0.9976910038657165
W00304,N2,0.012983742048312869,0.015698261046256937,0.9713179969054302
W00401,H2,0.00010309036455141948,0.5473391166126986,0.45255779302274995
W00401,CH4,0.001208399282902763,0.11750375002221473,0.8812878506948825
W00401,CO2,0.00034578761727132614,0.024331842097847823,0.9753223702848809
W00401,N2,0.03043600310718609,0.0943628479616809,0.875201148931133
W00402,H2,9.276823480890384e-05,0.003295376980805116,0.9966118547843861
W00402,CH4,0.00036795972701693434,0.0016230028538605113,0.9980090374191225
W00402,CO2,0.0005891972612643252,0.002652198645673964,0.9967586040930617
W00402,N2,0.003967975748575189,0.0032662812790808762,0.9927657429723439
W00403,H2,0.00013025131063607034,0.003930872681747338,0.9959388760076167
W00403,CH4,0.0004162760176102995,0.0016226235566230646,0.9979611004257666
W00403,CO2,0.0020271028844172723,0.006488852998933988,0.9914840441166487
W00403,N2,0.0038882067038720695,0.004367811581095735,0.9917439817150322
W00404,H2,0.00013714181581577436,0.004473480160715533,0.9953893780234687
W00404,CH4,0.0008605542887791829,0.004208219298101426,0.9949312264131194
W00404,CO2,0.0011680271870730848,0.00509182238535986,0.9937401504275671
W00404,N2,0.007715444274023388,0.013102293470821274,0.9791822622551554
W00405,H2,0.001347741529585902,0.3224419587999275,0.6762102996704866
W00405,CH4,0.0026259358931258916,0.03839937407409226,0.9589746900327819
W00405,CO2,0.0011311793556013803,0.015613862340889767,0.983254958303509
W00405,N2,0.016249134904248792,0.0449240894402195,0.9388267756555316
W00406,H2,0.0015454834415573146,0.7349384908003771,0.26351602575806554
W00406,CH4,0.00019440835571032721,0.00045324794358288933,0.9993523437007067
W00406,CO2,0.03193023819590676,0.12225987656060844,0.8458098852434848
W00406,N2,0.0017093265446486738,0.0001312087639889913,0.9981594646913624
W00407,H2,0.0007951171480827564,0.8838024739062601,0.11540240894565712
W00407,CH4,0.0001329630430422143,0.0002555510645851891,0.9996114858923726
W00407,CO2,0.07371562095736535,0.1332808126902081,0.7930035663524266
W00407,N2,0.0006518816535615423,6.334407039111016e-05,0.9992847742760472
W00408,H2,0.004611978973903596,0.2732468640766314,0.722141156949465
W00408,CH4,0.00014155584303179514,0.00038034984748047294,0.9994780943094876
W00408,CO2,0.031060156067437228,0.22314316155690672,0.745796682375656
W00408,N2,0.001083605475698555,0.0001401394430190735,0.9987762550812823
W00409,H2,0.002731637022756416,0.35767025887626774,0.6395981041009758
W00409,CH4,0.0019602390632714527,0.08528521719816302,0.9127545437385656
W00409,CO2,0.002161541193937702,0.034798276010827175,0.9630401827952352
W00409,N2,0.009069219219634102,0.07352388650700033,0.9174068942733655
W00410,H2,0.0014616465681151465,0.01393620505832514,0.9846021483735597
W00410,CH4,0.0005926455677397475,0.0005338270180842526,0.998873527414176
W00410,CO2,0.02613178199773958,0.030144049506253618,0.9437241684960068
W00410,N2,0.0029292826753898053,0.0005023873905027125,0.9965683299341075
W00411,H2,0.004335122434695338,0.017479986709812607,0.978184890855492
W00411,CH4,0.0017882727293413124,0.0008605730112905442,0.997351154259368
W00411,CO2,0.015309826427160337,0.02330446571391087,0.9613857078589287
W00411,N2,0.005822295202624365,0.0008506901844934834,0.9933270146128822
W00412,H2,0.0033862128284725627,0.007922456087015728,0.9886913310845117
W00412,CH4,0.0010368521985760649,0.0003477660302245339,0.9986153817711995
W00412,CO2,0.015998917604631884,0.013248129567505706,0.9707529528278623
W00412,N2,0.007939740085891524,0.00040395925071968965,0.9916563006633887
W00413,H2,0.01468591897217694,0.6890341383434792,0.29627994268434393
W00413,CH4,0.008762679126226441,0.021048250553338952,0.9701890703204347
W00413,CO2,0.030471183831005562,0.08826260988613692,0.8812662062828576
W00413,N2,0.003971075579887702,0.02330756701182876,0.9727213574082835
W00414,H2,0.010657987783221806,0.008078071352407516,0.9812639408643707
W00414,CH4,0.001112007847477551,0.00016974496355113454,0.9987182471889713
W00414,CO2,0.03219862282518158,0.03285031396949957,0.9349510632053187
W00414,N2,0.0015020785128711676,0.00032166412406236595,0.9981762573630666
W00415,H2,0.020601041663937805,0.01602631655232381,0.9633726417837384
W00415,CH4,0.0028291127620140794,0.0004021763570265179,0.9967687108809594
W00415,CO2,0.07246680133237898,0.037701479515909145,0.8898317191517119
W00415,N2,0.001544113848245913,0.0009052050346063684,0.9975506811171477
W00416,H2,0.01956625680354597,0.008095254250639883,0.9723384889458142
W00416,CH4,0.001661517639625821,0.00012805977308607237,0.9982104225872881
W00416,CO2,0.0567926386831503,0.0442621164767405,0.8989452448401092
W00416,N2,0.00036542972090033304,0.00044743086965021313,0.9991871394094495
W00433,H2,0.0013151700669127493,0.43514052381440876,0.5635443061186785
W00433,CH4,7.108501129887266e-05,0.008460277264342807,0.9914686377243583
W00433,CO2,0.028703455531825177,0.8893036421716611,0.08199290229651372
W00433,N2,0.07874640000296307,0.42833822054429155,0.49291537945274533
W00434,H2,0.0005257149237613607,0.01496873192156303,0.9845055531546756
W00434,CH4,0.00027090624904523545,0.001089143773066209,0.9986399499778886
W00434,CO2,0.09027219720150934,0.6741344003163048,0.23559340248218588
W00434,N2,0.06633990934684213,0.025985904446301143,0.9076741862068567
W00435,H2,0.00043912215884858523,0.009685968810577124,0.9898749090305743
W00435,CH4,0.00016216932178911414,0.00041913461241170505,0.9994186960657991
W00435,CO2,0.04026030273940308,0.7068655167413406,0.2528741805192564
W00435,N2,0.0349726409942377,0.015601308720940983,0.9494260502848213
W00436,H2,0.0002633176950603048,0.007184884640261883,0.9925517976646778
W00436,CH4,8.898450711162111e-05,0.00046539917505551053,0.9994456163178328
W00436,CO2,0.08141847349666805,0.405300538349578,0.513280988153754
W00436,N2,0.03373038942511578,0.02559599743870661,0.9406736131361776
W00437,H2,0.0003877918539781007,0.04477847624393405,0.9548337319020879
W00437,CH4,0.0015020646871401581,0.13683421395809675,0.8616637213547631
W00437,CO2,0.021409646692721412,0.5374046777670455,0.441185675540233
W00437,N2,0.060173309700963996,0.3593711838774466,0.5804555064215894
W00438,H2,0.003918983030473715,0.045560397406219956,0.9505206195633064
W00438,CH4,0.004350074042493727,0.027041996925603825,0.9686079290319024
W00438,CO2,0.039907725715975055,0.043622732113394104,0.9164695421706308
W00438,N2,0.14817112530334622,0.042989053625846214,0.8088398210708077
W00439,H2,0.008623592344112207,0.08454574243137333,0.9068306652245144
W00439,CH4,0.010058401815655446,0.05483280682152176,0.9351087913628228
W00439,CO2,0.06959476198425764,0.07997274450922219,0.8504324935065202
W00439,N2,0.24278443126344637,0.07414730716881694,0.6830682615677367
W00440,H2,0.006383029529171838,0.14829325937974897,0.8453237110910791
W00440,CH4,0.006447583252300085,0.07770441974751098,0.9158479970001889
W00440,CO2,0.1024675151293955,0.08392287803604742,0.8136096068345571
W00440,N2,0.031054622251730675,0.035593199730402716,0.9333521780178666
W00441,H2,0.011788899801217435,0.5077101229966826,0.48050097720210005
W00441,CH4,0.0001256953666633025,0.008056352688152909,0.9918179519451837
W00441,CO2,0.03995574738103751,0.8972545195441197,0.0627897330748427
W00441,N2,0.03509953381739018,0.4264287365909594,0.5384717295916503
W00442,H2,0.04344785542650314,0.24855067183255206,0.7080014727409448
W00442,CH4,0.08126482423795071,0.0636623633342403,0.855072812427809
W00442,CO2,0.0070775544434288455,0.020639375852347926,0.9722830697042232
W00442,N2,0.0904637588947793,0.003009107147690976,0.9065271339575297
W00443,H2,0.046463386889605884,0.20841197759388216,0.745124635516512
W00443,CH4,0.07763074255270433,0.05832823184724971,0.8640410256000459
W00443,CO2,0.0073351094839255206,0.02026506807474012,0.9723998224413343
W00443,N2,0.058438150633524075,0.0031231649510432345,0.9384386844154328
W00444,H2,0.07065454573685986,0.24442944710715295,0.6849160071559872
W00444,CH4,0.10695920378909195,0.09927149921771641,0.7937692969931915
W00444,CO2,0.0015527670506044905,0.007779591120083431,0.9906676418293121
W00444,N2,0.14520276229551934,0.003472431650527411,0.8513248060539532
W00445,H2,0.02885418663839014,0.6724179052494182,0.29872790811219163
W00445,CH4,0.0028522708204805386,0.05727511424735002,0.9398726149321694
W00445,CO2,0.07681497452005688,0.8867309719503875,0.03645405352955564
W00445,N2,0.04976504289515984,0.51729102336281,0.43294393374203016
W00446,H2,0.06020630931649267,0.19217990423289807,0.7476137864506093
W00446,CH4,0.03942373820635254,0.07791816740944069,0.8826580943842067
W00446,CO2,0.027050316250677598,0.05554389539514589,0.9174057883541765
W00446,N2,0.01179919555277944,0.0034771115839903315,0.9847236928632302
W00447,H2,0.10915677382113055,0.15320111623890356,0.7376421099399658
W00447,CH4,0.06211071727888036,0.06488027633731133,0.8730090063838083
W00447,CO2,0.026427696375438348,0.08329881020272921,0.8902734934218325
W00447,N2,0.02085500585976253,0.0029524847489019552,0.9761925093913355
W00448,H2,0.12577454525771842,0.17001407419738146,0.7042113805449001
W00448,CH4,0.08878869605978214,0.08112855529380446,0.8300827486464134
W00448,CO2,0.01561304564209586,0.023794036346898185,0.9605929180110059
W00448,N2,0.031246718926814035,0.0036545522216094688,0.9650987288515764
W00481,H2,2.6190687332244964e-06,0.037620813268334365,0.9623765676629324
W00481,CH4,0.0012929589287012154,0.07808716210516108,0.9206198789661377
W00481,CO2,2.8239327468682713e-05,0.0013569198655918443,0.9986148408069394
W00481,N2,0.034620588445296904,0.12347970787344119,0.8418997036812619
W00482,H2,0.005502604751793944,0.1411519636084375,0.8533454316397685
W00482,CH4,0.01907879728338151,0.04014351763222643,0.9407776850843921
W00482,CO2,0.0008722429228336933,0.014479470769105739,0.9846482863080606
W00482,N2,0.00251279962562286,0.00027882507721025475,0.9972083752971669
W00483,H2,0.0066979205722394585,0.25202407569620755,0.741278003731553
W00483,CH4,0.03035264710344942,0.0664121058881601,0.9032352470083904
W00483,CO2,0.0011112549181215646,0.014364062985151594,0.9845246820967268
W00483,N2,0.0030883917267345204,0.0005914320974132698,0.9963201761758521
W00484,H2,0.0060632054070981845,0.13798364809244376,0.8559531465004581
W00484,CH4,0.020357141564232975,0.04623696351930904,0.9334058949164579
W00484,CO2,0.0026811872392452536,0.03296693629728837,0.9643518764634663
W00484,N2,0.00022322697621268725,5.3723070376180395e-05,0.9997230499534111
